organism,gene,<pLDDT>,std
Human,Q6UWQ7,74.91008403361343,15.50130092105302
Human,Q6UWR7,92.50277272727278,16.575550849016967
Human,Q6UWS5,94.55802469135803,6.569001919744929
Human,Q6UWT2,74.88552631578943,17.52275718772117
Human,Q6UWT4,65.25459770114944,13.451050875888539
Human,Q6UWU2,90.84698776758411,17.15416947051334
Human,Q6UWU4,72.00780979827081,19.39050593138463
Human,Q6UWV2,80.70361702127659,19.03213070724302
Human,Q6UWV6,89.85517467248906,20.022824826993293
Human,Q6UWV7,65.5189473684211,22.502671512683914
Human,Q6UWW0,90.53076086956526,15.30876040289518
Human,Q6UWW8,91.62392294220663,12.64740231474629
Human,Q6UWW9,63.76383561643835,13.608198639774237
Human,Q6UWX4,85.26189226519331,20.686380268226067
Human,Q6UWY0,90.3007276119403,15.785647447247447
Human,Q6UWY2,89.16477031802113,17.849028010482186
Human,Q6UWY5,88.25027363184083,12.756301307959683
Human,Q6UWZ7,76.86068459657703,22.739421625534934
Human,Q6UX01,80.62466257668713,15.846023813370865
Human,Q6UX04,73.47002118644073,20.62435103754516
Human,Q6UX06,81.47284313725494,22.614760717476702
Human,Q6UX07,83.11549071618033,20.089792103830064
Human,Q6UX15,69.0921727748691,23.357532238974997
Human,Q6UX27,76.38809322033899,22.777775095767012
Human,Q6UX34,65.69752066115701,15.451249235702207
Human,Q6UX39,47.828181818181804,7.3049672780546615
Human,Q6UX40,94.31985714285717,8.004928480604423
Human,Q6UX41,86.33031999999994,16.30502140745605
Human,Q6UX46,69.97664473684209,19.640486579622063
Human,Q6UX52,72.67233962264152,24.103023309107375
Human,Q6UX53,95.00196721311478,4.893695616383416
Human,Q6UX65,91.51086466165414,11.312716662009906
Human,Q6UX68,60.78947521865891,26.947715866009098
Human,Q6UX71,69.18748582230623,26.645526618252013
Human,Q6UX72,82.37465174129352,21.33398949946524
Human,Q6UX73,71.96791044776116,23.066547920033557
Human,Q6UX82,79.376582278481,19.76742027561854
Human,Q6UX98,89.79031690140842,13.785768032709898
Human,Q6UXA7,43.02843076923077,9.004836973656445
Human,Q6UXB0,52.60363387978144,15.602008371046923
Human,Q6UXB1,72.25544000000002,16.24156393967034
Human,Q6UXB2,59.375798319327735,14.105022437987527
Human,Q6UXB3,75.88640000000002,18.1676211056924
Human,Q6UXB4,89.38068259385668,17.57991046887875
Human,Q6UXB8,62.831533477321756,27.337471969338445
Human,Q6UXC1,78.80712171052637,16.56877750762043
Human,Q6UXD1,63.82417391304347,15.892332249156519
Human,Q6UXD5,72.02527472527483,22.9013438081967
Human,Q6UXD7,74.35994642857145,23.567846077805456
Human,Q6UXE8,88.78278969957074,10.318217043035586
Human,Q6UXF1,45.683843478260854,12.36217542456322
Human,Q6UXF7,80.35492307692307,19.668204595922067
Human,Q6UXG2,76.78723593287276,19.55863864301974
Human,Q6UXG3,69.12099397590362,22.827992880491507
Human,Q6UXG8,84.08667289719618,17.966379030635053
Human,Q6UXH0,83.58116161616164,15.148991037647647
Human,Q6UXH1,87.82985835694046,15.217521332464646
Human,Q6UXH8,65.13108374384241,20.96694647864365
Human,Q6UXH9,77.35836111111108,20.24129883932679
Human,Q6UXI7,77.85082595870207,26.339035202983172
Human,Q6UXI9,66.66330973451318,21.92616615644408
Human,Q6UXK2,65.17777181208056,26.684813299084382
Human,Q6UXK5,82.76557262569828,21.85334229276696
Human,Q6UXL0,83.97135048231509,18.445384807160735
Human,Q6UXM1,72.7432707774799,29.157695165015593
Human,Q6UXN2,76.54154999999997,23.16061922957804
Human,Q6UXN7,80.57342105263157,14.264451679523175
Human,Q6UXN8,84.39128630705392,18.442239616702036
Human,Q6UXN9,96.12731629392972,4.498350690187131
Human,Q6UXP3,56.391840000000016,8.205585062285323
Human,Q6UXP7,94.63655797101447,8.702605812918632
Human,Q6UXP9,35.399613259668506,8.384519302788307
Human,Q6UXQ4,71.4474358974359,13.900689778977188
Human,Q6UXQ8,60.22338582677165,8.503888153840423
Human,Q6UXR4,80.46872964169377,20.204778388334148
Human,Q6UXR6,35.85617486338797,9.001398471313674
Human,Q6UXR8,43.95073770491802,8.227370869421444
Human,Q6UXS0,75.07544117647055,17.71372830303092
Human,Q6UXS9,74.21395894428153,21.53440730125852
Human,Q6UXT8,67.38643410852715,14.923876026572689
Human,Q6UXT9,78.57320512820515,22.811601767461195
Human,Q6UXU0,48.359635036496336,8.51873773322853
Human,Q6UXU4,71.39003021148038,23.781669519506803
Human,Q6UXU6,67.8523899371069,13.247791626057753
Human,Q6UXV0,76.94982233502537,22.891831489708434
Human,Q6UXV1,87.02452488687784,15.372562481998742
Human,Q6UXV3,31.54324840764332,5.676913377778738
Human,Q6UXV4,70.87347014925376,21.66501251870573
Human,Q6UXX5,64.63828636709836,27.70433789757436
Human,Q6UXX9,83.50962962962959,17.531926065041134
Human,Q6UXY1,69.68593572778822,26.944998440315597
Human,Q6UXY8,63.08512922465209,25.463717932531292
Human,Q6UXZ0,87.58839694656484,13.710136903720885
Human,Q6UXZ3,80.23525773195881,23.382815572741276
Human,Q6UXZ4,74.5848268625393,24.893650998140927
Human,Q6UY01,85.7884601449274,20.8937326081952
Human,Q6UY09,73.98996644295296,26.945124417316126
Human,Q6UY11,73.90323759791121,24.643359004867094
Human,Q6UY13,71.82010526315793,19.623166303591105
Human,Q6UY14,64.66612662942266,23.81797504958282
Human,Q6UY18,85.5032377740303,18.912380581615533
Human,Q6UY27,85.57787610619467,17.57203406921871
Human,Q6UYE1,75.07239819004528,22.474547819223165
Human,Q6V0I7,82.53734999999989,7.005930664622651
Human,Q6V0L0,88.44999999999997,14.035700144419634
Human,Q6V1P9,78.87317142857147,10.712200978285633
Human,Q6V1X1,90.13566815144756,15.089425243360148
Human,Q6V702,87.6731759656652,10.661302743067402
Human,Q6V9R5,60.24788732394366,24.11547167152979
Human,Q6VAB6,61.0274421052631,26.143946786253174
Human,Q6VB84,56.49527577937648,20.156642072730428
Human,Q6VEQ5,65.09987096774195,17.649972371494904
Human,Q6VMQ6,48.26221259842521,19.802087130166544
Human,Q6VN20,77.22753225806456,26.991211996486598
Human,Q6VUC0,67.2066063348417,25.354008648463957
Human,Q6VVB1,84.79136708860759,16.108552210971673
Human,Q6VVX0,96.19173652694616,6.457294068344183
Human,Q6VY07,64.36373831775711,25.515424710839383
Human,Q6W0C5,62.62968553459119,13.964291181545816
Human,Q6W2J9,40.45283760683762,19.985356851259972
Human,Q6W349,59.451170212765966,7.79843244701152
Human,Q6W3E5,79.74646869983961,24.831657034141305
Human,Q6W4X9,59.19162771627717,27.04724979170302
Human,Q6W5P4,81.20584905660375,20.188139869611707
Human,Q6WBX8,69.6075586854461,28.447494689935
Human,Q6WCQ1,64.44259512195127,27.544733750081942
Human,Q6WKZ4,46.25195635229933,19.463688092490944
Human,Q6WN34,66.8743123543124,22.736944937404935
Human,Q6WQI6,54.670568181818204,4.712184245017124
Human,Q6WRI0,58.24120472741138,24.83835660011308
Human,Q6WRX3,90.44513833992097,12.861277522080227
Human,Q6X4T0,67.24425196850393,17.453844443496447
Human,Q6X4U4,69.25330097087378,19.424174652948615
Human,Q6X4W1,64.15118867924528,25.649763305801585
Human,Q6X784,86.81130177514792,16.78741556590247
Human,Q6X9E4,87.94620689655173,9.64956425719553
Human,Q6XCG6,39.98813084112149,8.491172450866678
Human,Q6XD76,70.26581395348839,19.553164554744626
Human,Q6XE24,62.940228832951945,24.206848331125745
Human,Q6XE38,88.2855421686747,9.494611566696062
Human,Q6XLA1,44.517647058823506,6.0166801112995065
Human,Q6XPR3,42.716658163265315,16.80741140443232
Human,Q6XPS3,83.54886973180078,19.03808709447319
Human,Q6XQN6,94.79589219330852,8.289969666195686
Human,Q6XR72,67.73569072164949,24.640123137562522
Human,Q6XUX3,80.4773412271259,18.127729014931372
Human,Q6XXX2,39.26792857142857,9.304929607197357
Human,Q6XYB7,74.05303030303033,20.288932543299474
Human,Q6XYQ8,73.04738049713197,23.82494004379452
Human,Q6XZB0,89.48939130434779,13.130289760500604
Human,Q6XZF7,64.0989220038049,27.321384497045308
Human,Q6Y1H2,77.21972440944886,21.648483724313007
Human,Q6Y288,86.58859437751002,20.2217730293347
Human,Q6Y2X3,60.150854700854715,23.201313497029325
Human,Q6Y7W6,56.16213240954586,21.416005953567833
Human,Q6YBV0,81.64926587301584,22.85204336094655
Human,Q6YFQ2,89.27943181818183,15.808093752450366
Human,Q6YHK3,81.20373010380615,16.640187910561057
Human,Q6YHU6,79.96125960061451,16.212779698470683
Human,Q6YI46,66.22968421052632,26.365347990063
Human,Q6YL49,53.850151515151516,13.58229676198317
Human,Q6YN16,90.06772727272735,15.437464459863325
Human,Q6YP21,91.61167400881067,15.887253952991923
Human,Q6ZMB0,86.45249999999997,19.900117043206894
Human,Q6ZMB5,71.462784503632,22.13381889181448
Human,Q6ZMC9,78.60018292682925,22.474148372930376
Human,Q6ZMD2,84.40976562500013,20.912440795449807
Human,Q6ZMG9,86.74348958333337,21.94218225933726
Human,Q6ZMH5,67.00494444444452,26.301736778956368
Human,Q6ZMI0,83.18583333333329,19.84650241608605
Human,Q6ZMI3,73.2543557168784,23.5197099313832
Human,Q6ZMJ2,74.31357575757569,22.060937165680407
Human,Q6ZMJ4,79.67677685950406,24.200443261935828
Human,Q6ZMK1,83.22422651933704,17.966198437070116
Human,Q6ZMM2,83.67392931392925,19.08522273834221
Human,Q6ZMN7,59.52064671814673,22.786735008385328
Human,Q6ZMN8,73.49409214092148,25.909308866976936
Human,Q6ZMP0,66.72735756385057,24.385838590544576
Human,Q6ZMQ8,47.89350072780207,23.780686444856315
Human,Q6ZMR3,95.5966867469879,5.128181514812098
Human,Q6ZMR5,85.37954869358668,15.107144855566153
Human,Q6ZMS4,69.77298342541428,28.85116197432266
Human,Q6ZMS7,69.19508896797156,23.259670794968386
Human,Q6ZMT1,66.38070559610703,23.24961928345785
Human,Q6ZMT4,65.93710945802346,30.275824896339323
Human,Q6ZMT9,70.22664532650447,25.69899537215358
Human,Q6ZMU1,68.81647382920112,20.925391793844607
Human,Q6ZMU5,91.0139203354297,9.835996459436517
Human,Q6ZMV5,75.37825721153848,25.689617229163957
Human,Q6ZMV7,80.99012886597937,24.34033466241249
Human,Q6ZMV8,73.02683896620275,22.540843039212223
Human,Q6ZMV9,71.11033169533182,23.350666696005995
Human,Q6ZMW2,60.43968526466381,30.21119327879479
Human,Q6ZMW3,87.54524004085803,13.014792303818476
Human,Q6ZMY3,46.89795230263164,20.961721810266788
Human,Q6ZMY6,76.82237288135597,25.000022183989007
Human,Q6ZMY9,67.34087398373985,20.967681476800795
Human,Q6ZMZ0,57.710491803278714,26.030054120529453
Human,Q6ZMZ3,81.1243897435897,17.409475787389166
Human,Q6ZN01,56.02214457831322,16.04409016980045
Human,Q6ZN03,33.17178807947018,4.87381367274941
Human,Q6ZN04,61.58620386643238,25.60721527550038
Human,Q6ZN06,65.74844408427879,23.730806998933208
Human,Q6ZN08,73.11371727748697,21.848125353672938
Human,Q6ZN11,65.66945812807887,26.073201503693166
Human,Q6ZN16,74.13453922315307,22.436556588541446
Human,Q6ZN17,72.91431999999993,20.828467244077274
Human,Q6ZN18,61.149903288201195,20.008937746397137
Human,Q6ZN19,69.9723391089108,22.590675250337103
Human,Q6ZN28,70.60416666666669,25.030341641881588
Human,Q6ZN30,53.40927206551411,22.705200753029086
Human,Q6ZN32,55.36792243767316,22.516689835952782
Human,Q6ZN44,77.48838479809966,22.989136714811856
Human,Q6ZN54,75.473203125,26.318490883715963
Human,Q6ZN55,59.7953013392857,19.79053309932866
Human,Q6ZN57,79.28268980477226,26.504546021261145
Human,Q6ZN66,89.21232227488159,13.468529669102033
Human,Q6ZN68,80.57571808510633,16.678850428372254
Human,Q6ZN79,64.13170000000005,22.58263911599646
Human,Q6ZN84,69.60932515337413,24.14559474431831
Human,Q6ZN92,44.628297872340404,6.6036968968599945
Human,Q6ZNA1,69.65607905982904,20.97665265307927
Human,Q6ZNA4,46.5837525150906,16.815787401687476
Human,Q6ZNA5,88.58027027027026,13.04960591182665
Human,Q6ZNB5,80.89091549295773,15.994361017969435
Human,Q6ZNB6,73.66472008781555,17.836741465502033
Human,Q6ZNB7,94.13033707865159,9.028016748058896
Human,Q6ZNC4,58.0992961165048,18.204008873532633
Human,Q6ZNC8,89.84715151515147,16.13898192398454
Human,Q6ZNE5,73.49030487804883,24.47608470462596
Human,Q6ZNE9,67.79626970227662,26.747224022597212
Human,Q6ZNF0,93.52673515981728,14.498896260249472
Human,Q6ZNG0,65.87540284360193,27.36884788069074
Human,Q6ZNG1,67.8187950138504,22.198669105238118
Human,Q6ZNG2,57.59713864306786,18.771161362374002
Human,Q6ZNG9,73.14741869918704,23.55786466220097
Human,Q6ZNH5,77.92883534136546,22.511941771831886
Human,Q6ZNI0,83.73195348837213,20.575864759530468
Human,Q6ZNJ1,82.22988921713433,17.61551479546213
Human,Q6ZNK6,90.14757763975153,13.791922416611667
Human,Q6ZNL6,53.058043775649715,26.421828273340232
Human,Q6ZNM6,62.26828358208957,12.622840499578142
Human,Q6ZNQ3,91.42544668587891,8.76318307113482
Human,Q6ZNR0,58.97825581395349,14.120716242116517
Human,Q6ZNW5,90.69898701298702,12.285667217284429
Human,Q6ZNX1,78.81411999999997,20.00590647347928
Human,Q6ZP01,45.75140684410648,20.971720373761382
Human,Q6ZP29,81.2780756013746,18.062580819195095
Human,Q6ZP65,75.435479930192,25.215657605335075
Human,Q6ZP68,38.80239669421488,6.263804988466897
Human,Q6ZP80,87.85563318777292,10.677791471676638
Human,Q6ZP82,71.99011034482761,22.938750932268558
Human,Q6ZPA2,37.377938931297706,7.309285709565393
Human,Q6ZPB5,29.120753424657522,4.925290907981141
Human,Q6ZPD8,92.6778931750741,8.234173129949905
Human,Q6ZPD9,88.68150837988834,16.749270724178686
Human,Q6ZQN5,61.76930817610064,20.58770629440725
Human,Q6ZQN7,78.35342541436457,23.243937150005102
Human,Q6ZQQ2,39.267696700507635,17.795739400886188
Human,Q6ZQQ6,59.3142262372349,22.721432546953054
Human,Q6ZQR2,70.55478124999999,17.250732573637226
Human,Q6ZQT0,50.87642857142856,7.5332375008954795
Human,Q6ZQT7,50.58147410358563,6.299639765385967
Human,Q6ZQV5,80.01426829268294,16.186556001704368
Human,Q6ZQW0,91.20292857142863,16.05363337437066
Human,Q6ZQX7,42.40609271523177,14.17791084098089
Human,Q6ZQY2,84.12056122448982,25.010911928623347
Human,Q6ZQY3,94.56429942418427,13.265482778186708
Human,Q6ZQY7,53.54960317460318,12.306239700120232
Human,Q6ZR03,27.065695364238405,4.093403918781579
Human,Q6ZR08,85.91767857142855,10.230045040934122
Human,Q6ZR37,84.425092348285,14.950840947727396
Human,Q6ZR52,79.5240247678018,11.948958407370007
Human,Q6ZR54,43.62979381443302,5.913822438472106
Human,Q6ZR62,48.47761290322582,16.79441885342716
Human,Q6ZR85,58.42194736842104,8.370540377284863
Human,Q6ZRC1,70.57971014492752,24.329998226142557
Human,Q6ZRF7,64.43683823529412,12.591937120412428
Human,Q6ZRF8,75.35089905362776,23.44450160487211
Human,Q6ZRG5,54.46760180995476,12.248716772563418
Human,Q6ZRH7,84.02824849007753,16.435501037199163
Human,Q6ZRI0,64.08609811320748,24.2308322991051
Human,Q6ZRI6,47.78332378223497,19.661922665321296
Human,Q6ZRI8,68.5135648994515,23.913343148278614
Human,Q6ZRK6,54.14844300278041,26.231687097015723
Human,Q6ZRM9,46.08386046511627,8.771423499813936
Human,Q6ZRN7,47.61389423076924,8.154551568128955
Human,Q6ZRP0,58.26187022900762,15.71173223130888
Human,Q6ZRP5,43.54228699551567,11.664224083461491
Human,Q6ZRP7,79.1412320916906,23.830957128903947
Human,Q6ZRQ5,81.42938053097342,14.343959886154678
Human,Q6ZRR5,95.07853061224489,8.440405172357112
Human,Q6ZRR7,80.61005505849965,19.793639380920077
Human,Q6ZRS2,47.85596428571421,23.712301194259826
Human,Q6ZRS4,46.052749042145535,18.741679410774633
Human,Q6ZRT6,56.488075471698096,16.389464876490027
Human,Q6ZRU5,30.718310810810813,4.676591705983934
Human,Q6ZRV2,49.78087362171323,22.434474898081433
Human,Q6ZRV3,30.774417177914106,4.747435225965236
Human,Q6ZRX8,37.40267857142857,7.497546461630146
Human,Q6ZRY4,68.34023923444978,23.063407198794543
Human,Q6ZRZ4,52.51608910891089,12.312770198150197
Human,Q6ZS02,51.67418181818185,11.554751669714081
Human,Q6ZS10,70.91899470899466,24.419736597623785
Human,Q6ZS11,66.04340989399293,25.013765648968718
Human,Q6ZS17,62.2447751430908,27.959914407338783
Human,Q6ZS27,63.79600938967137,29.34606000123621
Human,Q6ZS30,75.49524127691157,19.68006297288244
Human,Q6ZS46,28.64380733944953,3.4138774666612344
Human,Q6ZS49,39.849917355371886,5.623575888906793
Human,Q6ZS52,51.967735849056595,7.983160179148829
Human,Q6ZS62,39.14935483870968,7.019764464150775
Human,Q6ZS72,76.59241014799149,22.575023676172968
Human,Q6ZS81,75.44249285714287,21.696146744788056
Human,Q6ZS82,81.76353191489358,19.265846019438804
Human,Q6ZS86,94.11578449905483,11.053213861673708
Human,Q6ZS92,31.03987730061349,6.020443493817169
Human,Q6ZS94,44.85244725738398,11.274343634583706
Human,Q6ZSA7,86.56271812080536,16.513047342774293
Human,Q6ZSA8,42.019160305343505,7.809175171051344
Human,Q6ZSB3,44.53971223021582,14.24183956382717
Human,Q6ZSB9,53.19108496732025,20.461257329464985
Human,Q6ZSC3,77.46025210084039,18.747071620234564
Human,Q6ZSG1,57.853497109826634,22.00247885854028
Human,Q6ZSG2,54.24198329853864,19.039117550726143
Human,Q6ZSI9,86.09447844228097,14.437317652548149
Human,Q6ZSJ8,67.25054545454549,21.14196188696196
Human,Q6ZSJ9,56.022240000000004,18.804314211967423
Human,Q6ZSK4,34.412928571428566,5.422990674161335
Human,Q6ZSM3,79.57478682170532,19.084669832852065
Human,Q6ZSN1,60.40711656441717,8.355820110713793
Human,Q6ZSR3,48.07148809523807,5.9596195388193465
Human,Q6ZSR6,49.505742574257454,11.602252286170552
Human,Q6ZSR9,55.13318309859158,12.235863738092998
Human,Q6ZSS3,62.67214123006833,24.905559990130065
Human,Q6ZSS7,65.87213653603033,26.996787000128055
Human,Q6ZST2,67.89519083969466,14.182687454670312
Human,Q6ZST4,70.46676829268297,21.396000023254164
Human,Q6ZSU1,96.19006849315065,2.409433087580534
Human,Q6ZSV7,36.078650306748436,8.975167549085441
Human,Q6ZSY5,49.34904881101376,22.085160390706346
Human,Q6ZSZ5,59.80457751653193,26.59913562513755
Human,Q6ZSZ6,53.85607242339836,21.129475754731306
Human,Q6ZT07,72.14958925750396,25.418356122128625
Human,Q6ZT12,77.65100635593225,19.708456743428357
Human,Q6ZT21,91.58194260485655,11.399753753053611
Human,Q6ZT52,70.08382978723402,20.16083479166633
Human,Q6ZT62,76.73974889217142,23.684306761877398
Human,Q6ZT77,62.35711864406776,21.971375861208855
Human,Q6ZT89,74.9009003215434,14.54734206813392
Human,Q6ZT98,71.80406989853432,24.94350314763016
Human,Q6ZTA4,76.50968071519796,23.35470358056629
Human,Q6ZTB9,88.49347593582885,12.400742698269013
Human,Q6ZTC4,41.604170616113734,5.225182248055326
Human,Q6ZTI0,48.557398373983744,6.278079147668305
Human,Q6ZTI6,62.93041666666669,17.877120446943827
Human,Q6ZTK2,87.66363636363641,13.880834919038076
Human,Q6ZTN6,71.2461196911197,18.676819005061763
Human,Q6ZTQ3,70.3944444444444,23.903713260039478
Human,Q6ZTQ4,77.72671186440678,21.252940000849055
Human,Q6ZTR5,76.62044285714288,17.13025013422222
Human,Q6ZTR6,42.35779141104297,8.782009079116982
Human,Q6ZTR7,81.15611842105265,24.88950796307294
Human,Q6ZTU2,50.48723360655736,17.656347867296954
Human,Q6ZTW0,79.68568965517234,18.31198498742144
Human,Q6ZTY9,46.1282119205298,13.226348130993756
Human,Q6ZTZ1,71.33550359712231,22.93733326087605
Human,Q6ZU15,81.90962962962966,15.016057511749185
Human,Q6ZU35,53.87156528791565,17.747317320753904
Human,Q6ZU45,71.76030000000007,21.09731136685431
Human,Q6ZU52,51.357002881844345,18.850974396191585
Human,Q6ZU64,70.99897142857128,24.099795776075247
Human,Q6ZU65,51.013414996288084,20.627339464916542
Human,Q6ZU67,58.845955056179754,23.510153431018693
Human,Q6ZU69,41.46609737827713,19.841783257106155
Human,Q6ZU80,74.31498171846434,22.110771853254
Human,Q6ZUA9,75.72847496206371,19.88772311067978
Human,Q6ZUB0,45.430599781897484,20.94488551396621
Human,Q6ZUB1,38.49444982698956,15.360069737614099
Human,Q6ZUF6,52.64813131313127,10.875497157702782
Human,Q6ZUG5,72.06706293706301,21.176086165525142
Human,Q6ZUI0,73.83512727272728,19.352238270409725
Human,Q6ZUJ4,63.27101123595507,18.764782340351637
Human,Q6ZUJ8,65.46700621118016,23.623419474817595
Human,Q6ZUK4,77.70953804347826,22.310551450750744
Human,Q6ZUL3,33.23385650224217,6.830667158260752
